sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
500112013,YouBike2.0_興雅國中,18,11,信義區,2021-12-26 07:29:10,25.03616,121.56983,松仁路101號東側,Xinyi Dist,YouBike2.0_Xingya Junior High School,No. 101， Songren Rd. (East),7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:29:10,2021-12-26
500112014,YouBike2.0_捷運象山站(1號出口),24,3,信義區,2021-12-26 07:05:43,25.03295,121.56867,信義路5段152號(1號出口),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta. (Exit 1),No. 152， Sec. 5， Xinyi Rd. (Exit 1),21,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:05:43,2021-12-26
500112015,YouBike2.0_松德路200巷,41,7,信義區,2021-12-26 08:05:40,25.03471,121.57301,松德路200巷53號北側,Xinyi Dist,YouBike2.0_Ln. 200， Songde Rd,No. 53， Ln. 200， Songde Rd. (North),34,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:05:40,2021-12-26
500112016,YouBike2.0_中全公園,17,11,信義區,2021-12-26 08:24:11,25.0382,121.57495,虎林街164巷54號北側,Xinyi Dist,YouBike2.0_Zhongquan Park,No. 54， Ln. 164， Hulin St. (North),5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:24:11,2021-12-26
500112018,YouBike2.0_信義運動中心,33,12,信義區,2021-12-26 08:26:11,25.03189,121.56678,松勤街100號(前),Xinyi Dist,YouBike2.0_Taipei Xinyi Sports Center,No. 100， Songqin St.,20,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:26:11,2021-12-26
500112019,YouBike2.0_捷運台北101/世貿站(3號出口),15,3,信義區,2021-12-26 02:05:46,25.03275,121.56337,信義路五段16號前,Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3),No. 16， Sec. 5， Xinyi Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 02:05:46,2021-12-26
500112020,YouBike2.0_景新公園,17,11,信義區,2021-12-26 06:08:03,25.03003,121.56287,莊敬路239巷12號(對面),Xinyi Dist,YouBike2.0_Jingxin Park,No. 12， Ln. 239， Zhuangjing Rd. (Opposite),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:08:03,2021-12-26
500112021,YouBike2.0_光復信義路口東南側,16,2,信義區,2021-12-26 08:34:10,25.03281,121.55756,光復南路485號前方,Xinyi Dist,YouBike2.0_Guangfu S. Rd & Sec. 4， Xinyi Rd Intersection (Southeast),No. 485， Guangfu S. Rd.,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:34:10,2021-12-26
500112022,YouBike2.0_三張犁,16,3,信義區,2021-12-26 04:02:10,25.03452,121.5576,光復南路455號前方,Xinyi Dist,YouBike2.0_Sanzhangli,No. 455， Guangfu S. Rd.,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 04:02:10,2021-12-26
500112023,YouBike2.0_仁愛路四段496巷口,21,10,信義區,2021-12-26 08:37:35,25.03745,121.5602,仁愛路四段與仁愛路四段496巷口西南側,Xinyi Dist,YouBike2.0_Ln. 496， Sec. 4， Ren'ai Rd Intersection,Sec. 4， Ren'ai Rd & Ln. 496， Sec. 4， Ren'ai Rd Intersection.(Southwest),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:35,2021-12-26
500112024,YouBike2.0_松山工農,34,8,信義區,2021-12-26 07:01:11,25.03961,121.57199,忠孝東路五段236巷15號(前),Xinyi Dist,YouBike2.0_Songshan High School of Agriculture and Industry,No. 15， Ln. 236， Sec. 5， Zhongxiao E. Rd.,26,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:01:11,2021-12-26
500112025,YouBike2.0_松友公園,15,9,信義區,2021-12-26 08:33:11,25.03423,121.57636,信義路六段76巷2弄22號(對面),Xinyi Dist,YouBike2.0_Songyou Park,No. 22， Aly. 2， Ln. 76， Sec. 6， Xinyi Rd. (Opposite),5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500112026,YouBike2.0_林口公園,41,8,信義區,2021-12-26 07:44:11,25.03894,121.57915,林口街82號(對面),Xinyi Dist,YouBike2.0_Linkou Park,No. 82， Linkou St. (Opposite),23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:44:11,2021-12-26
500112027,YouBike2.0_松山家商,25,2,信義區,2021-12-26 06:39:10,25.0347,121.58018,松山路655號(前),Xinyi Dist,YouBike2.0_Songshan High School of Commerce and Home Economics,No. 655， Songshan Rd.,23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:39:10,2021-12-26
500112028,YouBike2.0_永春陂濕地公園,23,3,信義區,2021-12-26 08:01:10,25.03301,121.58096,松山路721號(對面),Xinyi Dist,YouBike2.0_Yong Chun Pi Wetland Park,No. 721， Songshan Rd. (Opposite),20,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:01:10,2021-12-26
500112029,YouBike2.0_臺北市政府,48,1,信義區,2021-12-26 07:08:10,25.03801,121.56541,台北市政府東門(松智路),Xinyi Dist,YouBike2.0_Taipei City Hall,Taipei City Hall East Gate. (Songzhi Rd),47,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:08:10,2021-12-26
500112030,YouBike2.0_松智松壽路口,39,1,信義區,2021-12-26 05:15:43,25.03607,121.56535,松智路/松壽路(西北側),Xinyi Dist,YouBike2.0_Songzhi Rd & Songshou Rd Intersection,Songzhi Rd & Songshou Rd Intersection. (Northwest),37,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:15:43,2021-12-26
500112031,YouBike2.0_市府松壽路口,28,14,信義區,2021-12-26 05:21:10,25.03627,121.56383,市府路/松壽路(東北側),Xinyi Dist,YouBike2.0_Shifu Rd & Songshou Rd Intersection,Shifu Rd & Songshou Rd Intersection. (Northeast),14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:21:10,2021-12-26
500112032,YouBike2.0_市府松高路口,24,1,信義區,2021-12-26 06:57:10,25.03899,121.56369,市府路/松高路(東南側),Xinyi Dist,YouBike2.0_Shifu Rd & Songgao Rd Intersection,Shifu Rd & Songgao Rd Intersection. (Southeast),23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:57:10,2021-12-26
500112035,YouBike2.0_信義廣場(台北101),36,10,信義區,2021-12-26 08:21:10,25.03306,121.5662,松智路/信義路(東北側),Xinyi Dist,YouBike2.0_Xinyi Plaza (Taipei 101),Songzhi Rd & Xinyi Rd Intersection. (Northeast),25,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:21:10,2021-12-26
500112036,YouBike2.0_捷運台北101/世貿站(5號出口),15,3,信義區,2021-12-26 05:25:41,25.03338,121.56333,市府路/信義路(西北側),Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 5),Shifu Rd & Xinyi Rd Intersection. (Northwest),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:25:41,2021-12-26
500112037,YouBike2.0_春光公園,24,9,信義區,2021-12-26 05:25:41,25.0427,121.58112,林口街230號(斜對面),Xinyi Dist,YouBike2.0_Chunguang Park,No. 230， Linkou St. (Opposite),15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:25:41,2021-12-26
500112038,YouBike2.0_松仁路121巷口,31,8,信義區,2021-12-26 05:36:10,25.03476,121.56865,松仁路123號北側,Xinyi Dist,YouBike2.0_Ln. 121， Songren Rd Intersection,No. 123， Songren Rd. (North),23,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 05:36:10,2021-12-26
500112039,YouBike2.0_福德國小,15,6,信義區,2021-12-26 08:37:35,25.03846,121.58618,福德街251巷2號對側,Xinyi Dist,YouBike2.0_Fude Elementary School,No. 2， Ln. 251， Fude St. (Opposite),9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:37:35,2021-12-26
500112040,YouBike2.0_福德公園,22,14,信義區,2021-12-26 08:25:42,25.03897,121.5833,大道路135號對側,Xinyi Dist,YouBike2.0_Fude Park,No. 135， Dadao Rd. (Opposite),5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:25:42,2021-12-26
500112042,YouBike2.0_松高路(信義新天地A4館),17,6,信義區,2021-12-26 02:11:10,25.03918,121.56654,松高路19號,Xinyi Dist,YouBike2.0_Songgao Rd. (Xinyi Place A4),No. 19， Songgao Rd.,11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 02:11:10,2021-12-26
500112043,YouBike2.0_興雅松仁路口,65,26,信義區,2021-12-26 08:25:42,25.0401,121.56822,松仁路28號北側,Xinyi Dist,YouBike2.0_Xingya Rd. & Songren Rd. Intersection,No. 28， Songren Rd. (North),38,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:25:42,2021-12-26
500112044,YouBike2.0_福祥公園,15,5,信義區,2021-12-26 08:17:54,25.04626,121.57045,松隆路99號西南側,Xinyi Dist,YouBike2.0_Fuxiang Park (Aly. 11， Ln. 127， Yongji Rd.),No. 99， Songlong Rd. (Southwest),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:17:54,2021-12-26
500112045,YouBike2.0_吳興公車總站,20,9,信義區,2021-12-26 08:05:40,25.02388,121.56984,松仁路277號南側,Xinyi Dist,YouBike2.0_Bus Wuxing Sta.,No. 277， Songren Rd. (South),9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:05:40,2021-12-26
500112046,YouBike2.0_泰和公園,20,9,信義區,2021-12-26 07:38:10,25.0193,121.57105,吳興街600巷81號西側,Xinyi Dist,YouBike2.0_Taihe Park,No. 81， Ln. 600， Wuxing St. (West),2,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:38:10,2021-12-26
500112047,YouBike2.0_興雅國小(基隆路一段37巷),15,11,信義區,2021-12-26 06:05:41,25.04773,121.56895,基隆路一段83巷9號西側,Xinyi Dist,YouBike2.0_Xingya Elementary School (Ln. 37， Sec. 1， Jilong Rd.),No. 9， Ln. 83， Sec. 1， Jilong Rd. (West),3,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:05:41,2021-12-26
500112048,YouBike2.0_雅祥公園(松信路50巷口),12,4,信義區,2021-12-26 08:27:10,25.04732,121.57211,松信路61號西側,Xinyi Dist,YouBike2.0_Yaxiang Park (Ln. 50， Songxin Rd.),No. 61， Songxin Rd. (West),5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:27:10,2021-12-26
500112049,YouBike2.0_松山車站,25,12,信義區,2021-12-26 07:26:10,25.0489,121.57841,松山路11號南側,Xinyi Dist,YouBike2.0_Songshan Sta.,No. 11， Songshan Rd. (South),13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:26:10,2021-12-26
500112050,YouBike2.0_五常公園,16,6,信義區,2021-12-26 08:24:11,25.04797,121.57432,松隆路161號對側,Xinyi Dist,YouBike2.0_Wuchang Park,No. 161， Songlong Rd.,10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:24:11,2021-12-26
500112051,YouBike2.0_永吉松信路口,11,4,信義區,2021-12-26 08:33:11,25.04548,121.57207,松信路/永吉路西南側人行道,Xinyi Dist,YouBike2.0_Yongji Rd. & Songxin Rd. Intersection,Songxin Rd./Yongji Rd. (Southwest),7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500112052,YouBike2.0_三興國小,22,6,信義區,2021-12-26 08:27:10,25.02969,121.55766,基隆路二段99-1號(前),Xinyi Dist,YouBike2.0_Sanxing Elementary School,No. 99-1， Sec. 2， Keelung Rd.,16,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:27:10,2021-12-26
500112054,YouBike2.0_松山高中,14,7,信義區,2021-12-26 08:24:11,25.0433,121.5638,忠孝東路四段599巷36號對側,Xinyi Dist,YouBike2.0_Songshan Senior High School,No. 36， Ln. 599， Sec. 4， Zhongxiao E. Rd. (Opposite),7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:24:11,2021-12-26
500112055,YouBike2.0_基隆光復路口,9,3,信義區,2021-12-26 08:32:10,25.03005,121.55764,基隆路二段/光復南路(東北側),Xinyi Dist,YouBike2.0_Keelung Rd. & Guangfu Rd. Intersection,Sec. 2， Keelung Rd. & Guangfu S. Rd. Intersection (Northeast),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:32:10,2021-12-26
500112056,YouBike2.0_基隆忠孝路口西南側,14,8,信義區,2021-12-26 08:15:46,25.04108,121.5629,忠孝東路四段550號,Xinyi Dist,YouBike2.0_Keelung Rd. & Zhongxiao Rd. Intersection (Southwest),No. 550， Sec. 4， Zhongxiao E. Rd.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:15:46,2021-12-26
500112057,YouBike2.0_泰和里民活動中心,12,8,信義區,2021-12-26 06:32:10,25.0213,121.57027,松仁路308巷60號,Xinyi Dist,YouBike2.0_Taihe Activity Center,No. 60， Ln. 308， Songren Rd.,2,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:32:10,2021-12-26
500112058,YouBike2.0_捷運後山埤站(2號出口),22,4,信義區,2021-12-26 08:33:11,25.04395,121.58184,忠孝東路五段800號,Xinyi Dist,YouBike2.0_MRT Houshanpi Sta. (Exit 2),No. 800， Sec. 5， Zhongxiao E. Rd.,18,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500112059,YouBike2.0_虎林永吉路口,15,13,信義區,2021-12-26 08:17:54,25.04519,121.57712,永吉路356號東側,Xinyi Dist,YouBike2.0_Hulin St. & Yongji Rd. Intersection,No. 356， Yongji Rd. (East),2,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:17:54,2021-12-26
500112060,YouBike2.0_永吉公園,18,3,信義區,2021-12-26 07:51:14,25.04345,121.57539,永吉路326巷66號西側,Xinyi Dist,YouBike2.0_Yongji Park,No. 66， Ln. 326， Yongji Rd. (West),15,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:51:14,2021-12-26
500112061,YouBike2.0_永吉路321巷口,15,8,信義區,2021-12-26 08:38:11,25.04561,121.57549,永吉路323號西側,Xinyi Dist,YouBike2.0_Ln. 321， Yongji Rd. Intersection,No. 323， Yongji Rd. (West),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:38:11,2021-12-26
500112062,YouBike2.0_松山永吉路口,20,7,信義區,2021-12-26 06:06:10,25.04623,121.57772,松山路166號,Xinyi Dist,YouBike2.0_Songshan Rd. & Yongji Rd. Intersection,No. 166， Songshan Rd,13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:06:10,2021-12-26
500112063,YouBike2.0_松山路292巷口,17,11,信義區,2021-12-26 08:01:10,25.0432,121.57789,松山路279號,Xinyi Dist,YouBike2.0_Ln. 292， Songshan Rd. Intersection,No. 279， Songshan Rd,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:01:10,2021-12-26
500112064,YouBike2.0_捷運象山站(3號出口),24,7,信義區,2021-12-26 08:02:11,25.03295,121.5712,信義路五段/信義路五段91巷口(西北側),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta.(Exit.3),Sec. 5， Sinyi Rd. & Ln. 91， Sec. 5， Sinyi Rd. Intersection (Northwest),17,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:02:11,2021-12-26
500112065,YouBike2.0_松德公園,17,3,信義區,2021-12-26 08:33:11,25.03657,121.57349,松德路168巷20號前,Xinyi Dist,YouBike2.0_Songde Park,No. 20， Ln. 168， Songde Rd.,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:33:11,2021-12-26
500112067,YouBike2.0_松德虎林街口,10,2,信義區,2021-12-26 08:39:11,25.0383,121.5762,松德路79號前,Xinyi Dist,YouBike2.0_Songde Rd. & Hulin St. Intersection,No. 79， Songde Rd.,8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:11,2021-12-26
500112068,YouBike2.0_富台公園,12,7,信義區,2021-12-26 03:01:11,25.04185,121.57204,松信路209號旁,Xinyi Dist,YouBike2.0_Futai Park,No. 209， Songsin Rd.,5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 03:01:11,2021-12-26
500112069,YouBike2.0_基隆路一段101巷口,12,6,信義區,2021-12-26 07:46:11,25.04516,121.56702,基隆路一段109-6號前,Xinyi Dist,YouBike2.0_Ln. 101， Sec. 1，Keelung Rd. Intersection,No. 109-6， Sec. 1， Keelung Rd.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:46:11,2021-12-26
500112070,YouBike2.0_捷運永春站(2號出口),10,6,信義區,2021-12-26 08:36:12,25.0405,121.57538,虎林街132巷44號西側,Xinyi Dist,YouBike2.0_MRT Yongchun Sta.(Exit.2),No. 44， Ln. 132， Hulin St. (West),4,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500112071,YouBike2.0_吳興街260巷,10,4,信義區,2021-12-26 08:36:12,25.02606,121.5631,吳興街260巷/吳興街260巷21弄口(東南側),Xinyi Dist,YouBike2.0_Ln. 260， Wuxing St. Intersection,Ln. 260， Wuxing St. & Aly. 21， Ln. 260， Wuxing St. Intersection (Southeast),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500112072,YouBike2.0_松山家商(林口街),16,9,信義區,2021-12-26 07:01:11,25.03593,121.57906,林口街/福德街口(東南側),Xinyi Dist,YouBike2.0_Songshan Vocational High School (Linkou St.),Linkou St.， Xinyi Dist. & Fude St. Intersection (Southeast),6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:01:11,2021-12-26
500112073,YouBike2.0_仁愛逸仙路口,12,2,信義區,2021-12-26 07:23:10,25.03771,121.56124,仁愛路四段/逸仙路口(西北側),Xinyi Dist,YouBike2.0_Ren'ai Rd. & Yisian Rd. Intersection,Sec. 4， Ren'ai Rd. & Yisian Rd. Intersection (Northwest),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:23:10,2021-12-26
500112074,YouBike2.0_安強公園,12,5,信義區,2021-12-26 08:32:04,25.03693,121.57535,虎林街222巷55號,Xinyi Dist,YouBike2.0_Anciang Park,No. 55， Ln. 222， Hulin St.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:32:04,2021-12-26
500112075,YouBike2.0_信義基隆路口,11,4,信義區,2021-12-26 06:54:10,25.03321,121.55873,信義路四段393號前,Xinyi Dist,YouBike2.0_Xinyi & Keelung Intersection,No. 393， Sec. 4， Sinyi Rd.,7,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:54:10,2021-12-26
500112076,YouBike2.0_捷運台北101/世貿站(2號出口),20,8,信義區,2021-12-26 07:13:10,25.0327,121.56157,捷運台北101/世貿站(2號出口)(西側),Xinyi Dist,YouBike2.0_MRT Taipei 101 / World Trade Center Sta.(Exit.2),MRT Taipei 101 & World Trade Center Sta. (Exit.2) (West),12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:13:10,2021-12-26
500112078,YouBike2.0_吳興街284巷36弄口,20,17,信義區,2021-12-26 08:24:11,25.02236,121.56268,吳興街284巷36弄24號西側,Xinyi Dist,YouBike2.0_Aly. 36， Ln. 284， Wuxing St.,No. 24， Aly. 36， Ln. 284， Wuxing St. (West),3,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:24:11,2021-12-26
500112079,YouBike2.0_協和祐德高級中學,20,4,信義區,2021-12-26 06:45:48,25.0426,121.58381,中坡南路51號對側,Xinyi Dist,YouBike2.0_Xiehe Youde High School,No. 51， Zhongpo S. Rd. (Opposite),16,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 06:45:48,2021-12-26
500113001,YouBike2.0_德昌寶興街口(西北角),15,6,萬華區,2021-12-26 08:19:11,25.02361,121.49529,寶興街186號(前),Wanhua Dist,YouBike2.0_Dechang St & Baoxing St Intersection (Northwest),No. 186， Baoxing St.,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:19:11,2021-12-26
500113002,YouBike2.0_寶興長泰街口(西南角),17,9,萬華區,2021-12-26 08:07:10,25.0216,121.49597,寶興街/長泰街(西南側),Wanhua Dist,YouBike2.0_Baoxing St & Changtai St Intersection (Southwest),Baoxing St & Changtai St Intersection. (Southwest),8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:07:10,2021-12-26
500113003,YouBike2.0_萬大路486巷口,10,6,萬華區,2021-12-26 08:28:10,25.01975,121.4973,萬大路482號(旁),Wanhua Dist,YouBike2.0_Ln. 486， Wanda Rd,No. 482， Wanda Rd.,4,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:28:10,2021-12-26
500113004,YouBike2.0_國興中華路口,14,2,萬華區,2021-12-26 07:53:10,25.02485,121.50898,國興路2號前,Wanhua Dist,YouBike2.0_Guoxing Rd & Sec. 2， Zhonghua Rd Intersection,No. 2， Guoxing Rd.,12,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:53:10,2021-12-26
500113005,YouBike2.0_古亭國中,12,4,萬華區,2021-12-26 08:39:11,25.02442,121.5107,中華路二段465號對側,Wanhua Dist,YouBike2.0_Guting Junior High School,No. 465， Sec. 2， Zhonghua Rd. (Opposite),8,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:39:11,2021-12-26
500113006,YouBike2.0_國興水源路口,14,10,萬華區,2021-12-26 07:15:41,25.02297,121.50845,國興路1巷15號對側,Wanhua Dist,YouBike2.0_Guoxing Rd & Shuiyuan Rd Intersection,No. 15， Ln 1， Guoxing Rd. (Opposite),4,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:15:41,2021-12-26
500113007,YouBike2.0_青年公園高爾夫球場,16,6,萬華區,2021-12-26 08:36:12,25.02481,121.50755,國興路42號對側,Wanhua Dist,YouBike2.0_Youth Park Golf Driving Range,No. 42， Guoxing Rd. (Opposite),10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:12,2021-12-26
500113008,YouBike2.0_國興青年路口,12,3,萬華區,2021-12-26 07:57:10,25.02594,121.50651,國興路與青年路口西南側,Wanhua Dist,YouBike2.0_Guoxing Rd & Qingnian Rd Intersection,Guoxing Rd & Qingnian Rd Intersection. (Southwest),9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:57:10,2021-12-26
500113009,YouBike2.0_青年公園棒球場,28,18,萬華區,2021-12-26 07:31:11,25.0241,121.50289,青年路66號對側,Wanhua Dist,YouBike2.0_Youth Park Baseball Field,No. 66， Qingnian Rd (Opposite),9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:31:11,2021-12-26
500113010,YouBike2.0_青年公園籃球場,16,3,萬華區,2021-12-26 08:14:10,25.02085,121.50539,青年公園籃球場南側,Wanhua Dist,YouBike2.0_Youth Park Basketball Courts,Youth Park Basketball Courts. (South),13,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:14:10,2021-12-26
500113012,YouBike2.0_復華花園新城,14,5,萬華區,2021-12-26 08:09:10,25.02964,121.50258,西藏路123號前,Wanhua Dist,YouBike2.0_Fuhua Garden Metro,No. 123， Xizang Rd.,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:09:10,2021-12-26
500113013,YouBike2.0_新和國小,20,9,萬華區,2021-12-26 08:13:10,25.026825238862,121.50296846379,萬大路277巷37弄1號東側,Wanhua Dist,YouBike2.0_Xinhe Elementary School,No. 1， Aly. 37， Ln. 277， Wanda Rd. (East),11,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:13:10,2021-12-26
500113014,YouBike2.0_莒光郵局,16,2,萬華區,2021-12-26 08:01:10,25.03124,121.50122,莒光路210號前,Wanhua Dist,YouBike2.0_Taipei Juguang Post Office,No. 210， Juguang Rd.,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:01:10,2021-12-26
500113015,YouBike2.0_莒光立體停車場,10,5,萬華區,2021-12-26 07:54:10,25.03116,121.50336,莒光路137號前,Wanhua Dist,YouBike2.0_Juguang Car Park,No. 137， Juguang Rd.,5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:54:10,2021-12-26
500113016,YouBike2.0_艋舺大道146巷口,14,4,萬華區,2021-12-25 23:15:48,25.03301,121.5016,艋舺大道142號前,Wanhua Dist,YouBike2.0_Ln. 146， Bangka Blvd Intersection,No. 142， Bangka Blvd.,10,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-25 23:15:48,2021-12-25
500113017,YouBike2.0_東園國小,15,9,萬華區,2021-12-26 07:51:14,25.02257,121.49807,東園街199號前方,Wanhua Dist,YouBike2.0_Dongyuan Elementary School,No. 199， Dongyuan St.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 07:51:14,2021-12-26
500113018,YouBike2.0_華中疏散門,12,6,萬華區,2021-12-26 08:28:10,25.01688,121.49534,環河南路三段371號前,Wanhua Dist,YouBike2.0_Huazhong Evacuation Gate,No. 371， Sec. 3， Huanhe S. Rd.,6,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:28:10,2021-12-26
500113020,YouBike2.0_忠德公園,12,7,萬華區,2021-12-26 08:36:04,25.02516,121.49604,東園街66巷20弄27號前,Wanhua Dist,YouBike2.0_Zhongde Park,No. 27， Aly 20， Ln 66， Dongyuan St.,5,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:36:04,2021-12-26
500113021,YouBike2.0_萬華國中,21,6,萬華區,2021-12-26 08:23:10,25.02922,121.4985,西藏路201號前方,Wanhua Dist,YouBike2.0_Wanhuaguomin Junior High School,No. 201， Xizang Rd.,14,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:23:10,2021-12-26
500113022,YouBike2.0_華江高中,22,1,萬華區,2021-12-26 08:15:46,25.02744,121.49619,東園街35巷14號對側,Wanhua Dist,YouBike2.0_Hua Jiang Senior High School,No. 14， Ln 35， Dongyuan St. (Opposite),20,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:15:46,2021-12-26
500113023,YouBike2.0_西園艋舺路口,24,0,萬華區,2021-12-24 20:34:11,25.03267,121.49757,西園路二段與艋舺大道口西南側,Wanhua Dist,YouBike2.0_Sec. 2， Xiyuan Rd & Bangka Blvd Intersection,Sec. 2， Xiyuan Rd & Bangka Blvd Intersection. (Southwest),24,0,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-24 20:34:11,2021-12-24
500113025,YouBike2.0_雙園國中,18,9,萬華區,2021-12-26 08:25:42,25.02673,121.49176,西園路二段320巷與興義街口,Wanhua Dist,YouBike2.0_Shuang Yuan Junior High School,Sec. 2， Xiyuan Rd & Xingyi St Intersection,9,1,2021-12-26 08:40:20,2021-12-26 08:40:50,2021-12-26 08:25:42,2021-12-26
